unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"44F406B6-A5FD-1095-E063-4704A8C048D4","578000","2025-10-20","L23 0QW","S","N","F","","170","LIVERPOOL ROAD","GREAT CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B6-A5FD-1095-E063-4704A8C048D4/current"
"4777E0AE-EC7A-5D59-E063-4804A8C09F8E","200000","2025-12-12","L23 0QX","F","N","L","FLAT 10","MYERS COURT, 81","MYERS ROAD EAST","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AE-EC7A-5D59-E063-4804A8C09F8E/current"
"44F406B6-A4DF-1095-E063-4704A8C048D4","260000","2025-11-07","L23 0QZ","S","N","F","","54","MYERS ROAD EAST","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B6-A4DF-1095-E063-4704A8C048D4/current"
"42C129E4-D71B-60A9-E063-4804A8C0C25D","298000","2025-10-03","L23 0RD","T","N","F","","25","WHITHAM AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-D71B-60A9-E063-4804A8C0C25D/current"
"42C129E4-D6D9-60A9-E063-4804A8C0C25D","311000","2025-10-09","L23 0RH","T","N","F","","7","KELVINSIDE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-D6D9-60A9-E063-4804A8C0C25D/current"
"4777E0AE-EB87-5D59-E063-4804A8C09F8E","375000","2025-11-25","L23 0RQ","D","N","F","","42","CAITHNESS DRIVE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AE-EB87-5D59-E063-4804A8C09F8E/current"
"44F406B6-A50E-1095-E063-4704A8C048D4","221000","2025-11-06","L23 0SF","T","N","F","","6","BUTTERMERE GARDENS","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/44F406B6-A50E-1095-E063-4704A8C048D4/current"
"402A3A66-1C8C-A7DF-E063-4804A8C0B80D","230000","2025-08-21","L23 0SG","S","N","F","","35","VOGAN AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-1C8C-A7DF-E063-4804A8C0B80D/current"
"42C129E4-D7BA-60A9-E063-4804A8C0C25D","175000","2025-09-30","L23 0SS","F","N","L","FLAT 1","14","COLLEGE AVENUE","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-D7BA-60A9-E063-4804A8C0C25D/current"
"402A3A66-1B9E-A7DF-E063-4804A8C0B80D","220000","2025-09-05","L23 0SX","T","N","F","","6","DERWENT ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/402A3A66-1B9E-A7DF-E063-4804A8C0B80D/current"
"42C129E4-D708-60A9-E063-4804A8C0C25D","275000","2025-09-24","L23 0SY","S","N","F","","17","ENFIELD AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/42C129E4-D708-60A9-E063-4804A8C0C25D/current"
"4777E0AE-EC26-5D59-E063-4804A8C09F8E","325000","2025-11-18","L23 0TE","S","N","F","","44","BROWNMOOR LANE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/4777E0AE-EC26-5D59-E063-4804A8C09F8E/current"
