unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"1775CCF7-F3CB-38BA-E063-4704A8C05A7C","300000","2024-03-28","L23 0QL","S","N","F","","6","MELROSE AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-F3CB-38BA-E063-4704A8C05A7C/current"
"1C3E72FF-0CEE-F410-E063-4804A8C0DFA6","231000","2024-05-17","L23 0QQ","S","N","F","","138","STUART ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FF-0CEE-F410-E063-4804A8C0DFA6/current"
"1C3E72FE-6165-F410-E063-4804A8C0DFA6","290000","2024-05-17","L23 0QS","S","N","F","","9","MYERS ROAD EAST","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6165-F410-E063-4804A8C0DFA6/current"
"1C3E72FE-5F5E-F410-E063-4804A8C0DFA6","261000","2024-05-17","L23 0RY","S","N","F","","15A","DORBETT DRIVE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-5F5E-F410-E063-4804A8C0DFA6/current"
"1A0C5C63-7B7D-7CBE-E063-4804A8C06C96","253500","2024-04-29","L23 0SN","S","N","F","","23","NAZEBY AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-7B7D-7CBE-E063-4804A8C06C96/current"
"1C3E72FE-64A6-F410-E063-4804A8C0DFA6","240000","2024-05-23","L23 0SX","S","N","F","","18","DERWENT ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-64A6-F410-E063-4804A8C0DFA6/current"
"152AB733-FA60-E651-E063-4704A8C061D9","280000","2024-03-08","L23 0TB","S","N","F","","10","RYDAL AVENUE","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-FA60-E651-E063-4704A8C061D9/current"
"1775CCF7-6041-38BA-E063-4704A8C05A7C","145000","2024-04-05","L23 0TT","F","N","L","FLAT 7","BROOKSIDE COURT","ENDBUTT LANE","GREAT CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-6041-38BA-E063-4704A8C05A7C/current"
"1C3E72FE-6139-F410-E063-4804A8C0DFA6","315000","2024-06-24","L23 0TY","S","N","F","","58","ENDBUTT LANE","GREAT CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6139-F410-E063-4804A8C0DFA6/current"
"12A8BAB6-67E2-2125-E063-4804A8C08CC1","240000","2024-02-14","L23 0UG","T","N","F","","85","ROSEDALE AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB6-67E2-2125-E063-4804A8C08CC1/current"
"1A0C5C63-78BD-7CBE-E063-4804A8C06C96","265000","2024-03-27","L23 0UN","S","N","F","","5","MORNINGSIDE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-78BD-7CBE-E063-4804A8C06C96/current"
"1775CCF7-6061-38BA-E063-4704A8C05A7C","240000","2024-04-10","L23 0YE","F","N","L","FLAT 9","MILLENNIUM COURT, 4","COLLEGE ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-6061-38BA-E063-4704A8C05A7C/current"
"1775CCF7-5F37-38BA-E063-4704A8C05A7C","202000","2024-03-28","L23 1TH","D","N","F","","13","HALIFAX CRESCENT","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-5F37-38BA-E063-4704A8C05A7C/current"
"12A8BAB6-6702-2125-E063-4804A8C08CC1","195000","2024-02-12","L23 1UP","S","N","L","","37","WESTBOURNE AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB6-6702-2125-E063-4804A8C08CC1/current"
"1C3E72FE-62BE-F410-E063-4804A8C0DFA6","333045","2024-05-31","L23 2RP","S","N","F","","1","ROWENA CLOSE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-62BE-F410-E063-4804A8C0DFA6/current"
"1C3E72FE-624A-F410-E063-4804A8C0DFA6","290000","2024-05-03","L23 2RR","S","N","F","","4","MOORSIDE ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-624A-F410-E063-4804A8C0DFA6/current"
"1775CCF7-5F48-38BA-E063-4704A8C05A7C","225000","2024-04-05","L23 2SL","S","N","F","","2","DURBAN AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-5F48-38BA-E063-4704A8C05A7C/current"
"1C3E72FE-6180-F410-E063-4804A8C0DFA6","340000","2024-02-28","L23 2TP","S","N","F","","4","WILLOW WAY","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6180-F410-E063-4804A8C0DFA6/current"
"152AB733-F9E1-E651-E063-4704A8C061D9","430000","2024-02-28","L23 2UY","S","N","F","","55","BRENTWOOD AVENUE","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-F9E1-E651-E063-4704A8C061D9/current"
"1C3E72FE-6123-F410-E063-4804A8C0DFA6","110000","2024-03-22","L23 3AN","F","N","L","FLAT 4","53","ROSSETT ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6123-F410-E063-4804A8C0DFA6/current"
"152AB733-F947-E651-E063-4704A8C061D9","70000","2024-03-15","L23 3AW","F","N","L","FLAT 2","54","ROSSETT ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-F947-E651-E063-4704A8C061D9/current"
"1C3E72FE-6223-F410-E063-4804A8C0DFA6","460000","2024-05-23","L23 3BP","S","N","F","","80","CORONATION DRIVE","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6223-F410-E063-4804A8C0DFA6/current"
"1C3E72FE-61D9-F410-E063-4804A8C0DFA6","320000","2024-05-17","L23 4UH","S","N","F","","9","WOODLAND VIEW","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-61D9-F410-E063-4804A8C0DFA6/current"
"1A0C5C63-7BA8-7CBE-E063-4804A8C06C96","215000","2024-02-14","L23 5TT","T","N","F","","54","YORK ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-7BA8-7CBE-E063-4804A8C06C96/current"
"1C3E72FF-0C27-F410-E063-4804A8C0DFA6","201450","2024-03-11","L23 5TT","T","N","F","","89","YORK ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FF-0C27-F410-E063-4804A8C0DFA6/current"
"1C3E72FE-6088-F410-E063-4804A8C0DFA6","132000","2024-06-07","L23 5UJ","F","N","L","FLAT 2","SANDALWOOD, 83","CORONATION ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6088-F410-E063-4804A8C0DFA6/current"
"12A8BAB6-65E2-2125-E063-4804A8C08CC1","70831","2024-02-08","L23 5UJ","F","N","L","FLAT 20","SANDALWOOD, 83","CORONATION ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB6-65E2-2125-E063-4804A8C08CC1/current"
"1775CCF7-F4DC-38BA-E063-4704A8C05A7C","795000","2024-03-01","L23 6AE","D","N","F","","8","SAND DUNE CLOSE","","LIVERPOOL","SEFTON","MERSEYSIDE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-F4DC-38BA-E063-4704A8C05A7C/current"
"152AB733-FA62-E651-E063-4704A8C061D9","125000","2024-02-29","L23 6BD","F","N","L","8","SANDPIPERS COURT, 46","BRIDGE ROAD","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-FA62-E651-E063-4704A8C061D9/current"
"1C3E72FE-6104-F410-E063-4804A8C0DFA6","315000","2024-05-30","L23 6SR","F","N","L","FLAT 3","WESTON COURT","BURBO BANK ROAD SOUTH","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6104-F410-E063-4804A8C0DFA6/current"
"152AB733-F7E7-E651-E063-4704A8C061D9","197000","2024-02-23","L23 6TE","F","N","L","FLAT 6","THE GABLES, 15","BLUNDELLSANDS ROAD WEST","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-F7E7-E651-E063-4704A8C061D9/current"
"1C3E72FE-6065-F410-E063-4804A8C0DFA6","250000","2024-06-14","L23 6TL","F","N","L","","24","FOUNTAIN COURT","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6065-F410-E063-4804A8C0DFA6/current"
"1775CCF7-5F5D-38BA-E063-4704A8C05A7C","96000","2024-03-28","L23 6TS","F","N","L","2","ANNEXE SOMERFORD HOUSE","NICHOLAS ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-5F5D-38BA-E063-4704A8C05A7C/current"
