unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"1A0C5C63-7A6B-7CBE-E063-4804A8C06C96","262000","2024-01-12","L23 0QA","S","N","F","","13","GLENBY AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-7A6B-7CBE-E063-4804A8C06C96/current"
"1A0C5C63-7975-7CBE-E063-4804A8C06C96","212000","2024-01-29","L23 0QB","S","N","F","","12","RUTHERGLEN AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-7975-7CBE-E063-4804A8C06C96/current"
"1775CCF7-F3CB-38BA-E063-4704A8C05A7C","300000","2024-03-28","L23 0QL","S","N","F","","6","MELROSE AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","B","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-F3CB-38BA-E063-4704A8C05A7C/current"
"1061746E-331D-3C34-E063-4804A8C0F9E7","332000","2024-01-12","L23 0SA","S","N","F","","15","MORNINGTON AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-331D-3C34-E063-4804A8C0F9E7/current"
"1A0C5C63-7A2C-7CBE-E063-4804A8C06C96","225000","2024-01-22","L23 0SE","T","N","F","","27","BUTTERMERE GARDENS","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-7A2C-7CBE-E063-4804A8C06C96/current"
"1A0C5C63-7B7D-7CBE-E063-4804A8C06C96","253500","2024-04-29","L23 0SN","S","N","F","","23","NAZEBY AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-7B7D-7CBE-E063-4804A8C06C96/current"
"152AB733-FA60-E651-E063-4704A8C061D9","280000","2024-03-08","L23 0TB","S","N","F","","10","RYDAL AVENUE","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-FA60-E651-E063-4704A8C061D9/current"
"1775CCF7-5E3E-38BA-E063-4704A8C05A7C","280000","2024-01-08","L23 0TL","S","N","F","","31","BROWNMOOR PARK","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-5E3E-38BA-E063-4704A8C05A7C/current"
"1A0C5C63-798A-7CBE-E063-4804A8C06C96","288000","2024-01-04","L23 0TP","S","N","F","","7","THE PRECINCTS","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-798A-7CBE-E063-4804A8C06C96/current"
"1775CCF7-6041-38BA-E063-4704A8C05A7C","145000","2024-04-05","L23 0TT","F","N","L","FLAT 7","BROOKSIDE COURT","ENDBUTT LANE","GREAT CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-6041-38BA-E063-4704A8C05A7C/current"
"12A8BAB6-67E2-2125-E063-4804A8C08CC1","240000","2024-02-14","L23 0UG","T","N","F","","85","ROSEDALE AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB6-67E2-2125-E063-4804A8C08CC1/current"
"1A0C5C63-78BD-7CBE-E063-4804A8C06C96","265000","2024-03-27","L23 0UN","S","N","F","","5","MORNINGSIDE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-78BD-7CBE-E063-4804A8C06C96/current"
"1775CCF7-6061-38BA-E063-4704A8C05A7C","240000","2024-04-10","L23 0YE","F","N","L","FLAT 9","MILLENNIUM COURT, 4","COLLEGE ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-6061-38BA-E063-4704A8C05A7C/current"
"1775CCF7-5F37-38BA-E063-4704A8C05A7C","202000","2024-03-28","L23 1TH","D","N","F","","13","HALIFAX CRESCENT","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-5F37-38BA-E063-4704A8C05A7C/current"
"12A8BAB6-6702-2125-E063-4804A8C08CC1","195000","2024-02-12","L23 1UP","S","N","L","","37","WESTBOURNE AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/12A8BAB6-6702-2125-E063-4804A8C08CC1/current"
"1A0C5C63-7958-7CBE-E063-4804A8C06C96","200000","2024-01-08","L23 1XJ","D","N","F","","79","RUNNELLS LANE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-7958-7CBE-E063-4804A8C06C96/current"
"1061746E-3637-3C34-E063-4804A8C0F9E7","247500","2024-01-19","L23 2AA","F","N","L","FLAT 14","GROVE COURT, 20","MOOR LANE","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-3637-3C34-E063-4804A8C0F9E7/current"
"1061746E-3501-3C34-E063-4804A8C0F9E7","160000","2024-01-05","L23 2RA","F","N","L","FLAT 2","MOORHOUSE","THE NORTHERN ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1061746E-3501-3C34-E063-4804A8C0F9E7/current"
"1775CCF7-5F48-38BA-E063-4704A8C05A7C","225000","2024-04-05","L23 2SL","S","N","F","","2","DURBAN AVENUE","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/1775CCF7-5F48-38BA-E063-4704A8C05A7C/current"
"152AB733-F9E1-E651-E063-4704A8C061D9","430000","2024-02-28","L23 2UY","S","N","F","","55","BRENTWOOD AVENUE","CROSBY","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-F9E1-E651-E063-4704A8C061D9/current"
"152AB733-F947-E651-E063-4704A8C061D9","70000","2024-03-15","L23 3AW","F","N","L","FLAT 2","54","ROSSETT ROAD","","LIVERPOOL","SEFTON","MERSEYSIDE","A","http://landregistry.data.gov.uk/data/ppi/transaction/152AB733-F947-E651-E063-4704A8C061D9/current"
